tipo,id,campo,antes,depois,motivo
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p6_aparecida_do_taboado,eixos_3_brl,13.8,13.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p6_aparecida_do_taboado,eixos_4_brl,18.4,18.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p6_aparecida_do_taboado,eixos_5_brl,23.0,23.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p6_aparecida_do_taboado,eixos_6_brl,27.6,27.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p6_aparecida_do_taboado,eixos_7_brl,32.2,32.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p6_aparecida_do_taboado,eixos_8_brl,36.8,36.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p6_aparecida_do_taboado,eixos_9_brl,41.4,41.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,valor_base_categoria1_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,valor_original_categoria1_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_2_brl,28.0,28.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_3_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_4_brl,56.0,56.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_5_brl,70.0,70.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_6_brl,84.0,84.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_7_brl,98.0,98.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_8_brl,112.0,112.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p7_aparecida_do_taboado,eixos_9_brl,126.0,126.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,valor_base_categoria1_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,valor_original_categoria1_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_2_brl,28.0,28.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_3_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_4_brl,56.0,56.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_5_brl,70.0,70.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_6_brl,84.0,84.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_7_brl,98.0,98.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_8_brl,112.0,112.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p8_selviria,eixos_9_brl,126.0,126.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,valor_base_categoria1_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,valor_original_categoria1_brl,14.0,14.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_2_brl,28.0,28.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_3_brl,42.0,42.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_4_brl,56.0,56.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_5_brl,70.0,70.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_6_brl,84.0,84.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_7_brl,98.0,98.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_8_brl,112.0,112.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ms_estadual_ms_112_br_158_br_436_p9_cassilandia,eixos_9_brl,126.0,126.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,valor_base_categoria1_brl,9.8,9.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,valor_original_categoria1_brl,9.8,9.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_2_brl,19.7,19.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_3_brl,29.5,29.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_4_brl,39.3,39.30,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_5_brl,49.1,49.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_6_brl,59.0,59.00,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_7_brl,68.6,68.60,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_8_brl,78.4,78.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cln_ba_099_camacari_dia_util,eixos_9_brl,88.2,88.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,valor_base_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,valor_original_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_2_brl,15.4,15.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_3_brl,23.1,23.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_4_brl,30.8,30.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_5_brl,38.4,38.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_6_brl,46.1,46.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_7_brl,53.8,53.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_8_brl,61.5,61.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_cia_aeroporto,eixos_9_brl,69.2,69.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,valor_base_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,valor_original_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_2_brl,15.4,15.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_3_brl,23.1,23.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_4_brl,30.8,30.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_5_brl,38.4,38.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_6_brl,46.1,46.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_7_brl,53.8,53.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_8_brl,61.5,61.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_via_parafuso,eixos_9_brl,69.2,69.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,valor_base_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,valor_original_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_2_brl,15.4,15.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_3_brl,23.1,23.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_4_brl,30.8,30.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_5_brl,38.4,38.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_6_brl,46.1,46.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_7_brl,53.8,53.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_8_brl,61.5,61.50,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_canal_trafego,eixos_9_brl,69.2,69.20,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,valor_base_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,valor_original_categoria1_brl,7.7,7.70,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,eixos_2_brl,15.4,15.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,eixos_3_brl,23.1,23.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,eixos_4_brl,30.8,30.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,eixos_5_brl,38.4,38.40,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,eixos_6_brl,46.1,46.10,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
normalizacao_valor,ba_estadual_cbn_candeias_simoes_filho,eixos_7_brl,53.8,53.80,Arredondamento/normalização monetária para 2 casas decimais; elimina artefatos como 000000000001 no XLSX.
